Station,Soil_2,PARCUM,Total_Pre_all_CS,Total_EP_all_CS,Total_Ref_ET_all_CS,Total_Rice_CWR_all_CS,Total_IWR_all_CS,Mean_Ari_Index_all_CS,Num_DD,Number_DS,Mean_lenght_DS,Max_lenght_DS,Num_WD,Number_WS,Mean_Intensity,Mean_lenght_WS,Max_lenght_WS,Num_HD_Tmax,Num_HW_Tmax,Mean_lenght_HW_Tmax,Max_lenght_HW_Tmax,Num_HD_Tmin,Num_HW_Tmin,Mean_lenght_HW_Tmin,Max_lenght_HW_Tmin,Yield
1_Huila_Campoalegre,Sandy_Clay_Loam,464.64,645.9,212.456,726.295,817.982,605.526,0.831,68,4,10,13,49,5,12.608,4,8,10,0,0,0,26,2,3,3,6131.1
1_Huila_Campoalegre,Sandy_Clay_Loam,495.81,637.9,211.365,786.747,878.899,667.534,0.734,76,5,7,8,44,3,12.244,5,6,29,3,5,8,18,0,0,0,6972.3
1_Huila_Campoalegre,Sandy_Clay_Loam,504.53,573.4,207.913,780.801,873.872,665.959,0.665,74,4,7,8,45,3,12.244,5,6,29,3,6,9,16,0,0,0,6789.6
1_Huila_Campoalegre,Sandy_Clay_Loam,517,545.1,193.908,792.325,887.028,693.12,0.631,79,4,8,9,40,2,15.75,4,6,36,3,9,19,19,0,0,0,6839.8
1_Huila_Campoalegre,Sandy_Clay_Loam,485.7,699.3,212.079,761.349,852.834,640.755,0.853,76,6,8,15,42,7,14.93,4,5,10,1,5,5,20,2,3,3,7066.4
1_Huila_Campoalegre,Sandy_Clay_Loam,495.95,627.4,193.729,759.113,852.558,658.829,0.772,79,6,9,15,39,6,13.502,4,5,4,0,0,0,18,1,3,3,7119.9
1_Huila_Campoalegre,Sandy_Clay_Loam,510.62,533.7,164.923,769.131,864.979,700.056,0.646,85,6,10,20,33,5,12.587,4,5,8,1,3,3,16,1,3,3,7181.1
1_Huila_Campoalegre,Sandy_Clay_Loam,470.64,439,188.929,742.335,832.697,643.768,0.539,75,3,12,24,43,6,9.598,4,5,8,1,4,4,17,1,3,3,6707.4
1_Huila_Campoalegre,Sandy_Clay_Loam,483.1,471,197.454,751.997,844.369,646.915,0.583,73,3,12,24,45,6,9.598,4,5,8,1,4,4,16,1,3,3,7092.5
1_Huila_Campoalegre,Sandy_Clay_Loam,494.99,429.7,180.624,757.481,851.861,671.237,0.52,77,4,10,24,41,5,10.691,4,5,10,1,4,4,16,1,3,3,7138.8
1_Huila_Campoalegre,Sandy_Clay_Loam,505.16,464,153.982,808.323,905.191,751.209,0.51,85,5,11,24,33,4,13.619,4,4,59,7,7,19,40,4,4,8,6509.5
1_Huila_Campoalegre,Sandy_Clay_Loam,525.13,440.7,150.335,817.026,915.059,764.724,0.479,87,5,11,24,32,4,13.619,4,4,56,7,7,19,35,2,3,3,6944.2
1_Huila_Campoalegre,Sandy_Clay_Loam,531.42,449.4,157.576,817.966,918.691,761.115,0.49,85,4,12,24,34,4,13.619,4,4,58,7,7,19,38,3,4,6,6785
1_Huila_Campoalegre,Sandy_Clay_Loam,507.89,332.9,139.871,785.034,878.198,738.327,0.393,86,6,8,9,33,2,11.867,3,3,16,3,3,4,10,0,0,0,7096
1_Huila_Campoalegre,Sandy_Clay_Loam,525.75,327.8,136.191,803.652,899.257,763.066,0.375,86,6,8,9,33,2,11.867,3,3,21,3,3,4,9,0,0,0,7372.8
1_Huila_Campoalegre,Sandy_Clay_Loam,537.91,506.2,165.235,803.549,902.323,737.088,0.604,83,6,8,9,36,3,14.089,3,3,19,2,4,4,6,0,0,0,7404.1
1_Huila_Campoalegre,Sandy_Clay_Loam,509.4,704.9,229.519,789.806,884.183,654.664,0.831,73,4,9,15,46,6,16.267,4,5,20,2,4,4,0,0,0,0,7136.6
1_Huila_Campoalegre,Sandy_Clay_Loam,519.16,673.1,212.844,793.209,888.7,675.856,0.793,76,5,9,15,43,6,16.267,4,5,17,2,4,4,0,0,0,0,7273.4
1_Huila_Campoalegre,Sandy_Clay_Loam,524.99,691.8,217.501,797.961,895.385,677.884,0.82,75,6,8,15,44,7,15.151,4,5,19,2,4,4,0,0,0,0,7329.7
2_Huila_Agrado,Loam,613.21,485.9,169.699,868.386,949.089,779.39,0.598,97,6,12,37,34,6,16.514,4,4,4,1,3,3,0,0,0,0,9806
2_Huila_Agrado,Loam,633.18,482.9,166.825,885.693,969.231,802.406,0.605,98,5,15,47,33,6,16.514,4,4,11,2,5,7,0,0,0,0,9905
2_Huila_Agrado,Loam,653.52,468.2,158.036,898.847,986.735,828.699,0.597,102,5,16,49,29,5,18.492,3,4,14,2,5,7,0,0,0,0,9784
2_Huila_Agrado,Loam,616.4,457.2,151.235,861.646,951.483,800.248,0.619,96,8,8,23,33,4,19.271,3,4,0,0,0,0,0,0,0,0,9202
2_Huila_Agrado,Loam,626.45,401.4,140.171,870.428,963.147,822.976,0.536,97,9,8,23,32,4,19.812,3,4,0,0,0,0,0,0,0,0,9243
2_Huila_Agrado,Loam,631.94,496.7,177.05,874.618,969.469,792.419,0.656,91,8,8,23,39,5,17.522,4,5,0,0,0,0,0,0,0,0,9605
2_Huila_Agrado,Loam,595.8,380.3,133.336,847.968,939.263,805.927,0.455,98,4,18,49,31,2,11.542,8,12,1,0,0,0,0,0,0,0,9428
2_Huila_Agrado,Loam,599.11,338.1,122.644,846.563,938.688,816.044,0.406,98,4,19,49,30,2,11.542,8,12,1,0,0,0,0,0,0,0,9388
2_Huila_Agrado,Loam,604.75,311.8,106.024,856.733,948.917,842.893,0.374,103,5,16,49,25,1,19.58,10,10,1,0,0,0,0,0,0,0,9425
2_Huila_Agrado,Loam,577.74,391.6,135.321,845.118,935.37,800.049,0.436,98,8,9,19,26,3,13.683,3,4,2,0,0,0,0,0,0,0,8670.3
2_Huila_Agrado,Loam,593.36,397.9,131.107,850.029,944.252,813.145,0.458,99,8,10,19,25,3,13.683,3,4,3,0,0,0,0,0,0,0,8724.5
2_Huila_Agrado,Loam,605.12,353.9,122.214,857.356,955.098,832.884,0.399,100,8,10,19,24,3,13.683,3,4,6,0,0,0,0,0,0,0,8700
2_Huila_Agrado,Loam,624.7,649.8,231.562,895.437,988.865,757.303,0.648,77,4,10,14,53,8,13.239,4,8,1,0,0,0,0,0,0,0,9836
2_Huila_Agrado,Loam,627.01,591.4,221.252,886.856,979.442,758.19,0.602,77,4,9,14,53,7,12.441,4,8,0,0,0,0,0,0,0,0,9735
2_Huila_Agrado,Loam,625.27,643.8,232.384,884.77,977.884,745.5,0.723,75,3,10,14,56,6,13.148,4,8,0,0,0,0,0,0,0,0,9787
2_Huila_Agrado,Loam,601.21,561.7,205.391,846.78,933.755,728.364,0.646,86,6,7,12,44,4,17.027,4,6,0,0,0,0,0,0,0,0,9542
2_Huila_Agrado,Loam,602.05,585.4,215.067,841.838,931.799,716.732,0.682,83,5,8,12,46,4,17.027,4,6,0,0,0,0,0,0,0,0,9176
2_Huila_Agrado,Loam,606.85,619.6,212.316,845.502,937.157,724.841,0.731,84,6,7,12,45,5,17.046,5,6,1,0,0,0,0,0,0,0,9053
2_Huila_Agrado,Loam,598.46,401.8,171.616,884.732,974.608,802.992,0.453,85,8,9,14,42,6,8.987,5,9,9,0,0,0,0,0,0,0,9485
2_Huila_Agrado,Loam,618.14,409.9,176.169,889.248,980.423,804.254,0.461,85,7,10,17,43,5,9.851,6,9,7,0,0,0,0,0,0,0,9846
2_Huila_Agrado,Loam,625.71,365.9,155.227,893.91,988.61,833.383,0.419,89,7,11,17,38,4,10.189,6,9,10,0,0,0,0,0,0,0,9741
2_Huila_Agrado,Loam,598.29,573.8,206.572,898.506,990.361,783.789,0.637,82,7,8,15,46,8,11.916,4,6,15,1,3,3,0,0,0,0,9223
2_Huila_Agrado,Loam,602.06,583.2,213.116,888.909,984.026,770.91,0.65,80,6,9,15,47,9,10.956,4,6,14,1,3,3,0,0,0,0,8944
2_Huila_Agrado,Loam,611.81,583.9,212.964,891.095,986.999,774.035,0.647,81,7,9,14,46,9,10.956,4,6,14,1,3,3,0,0,0,0,9115
2_Huila_Agrado,Loam,602.9,544.7,208.325,906.831,998.861,790.536,0.593,84,7,7,10,44,6,14.972,4,5,24,2,7,11,0,0,0,0,9307
2_Huila_Agrado,Loam,608.68,551.6,209.181,901.379,994.311,785.13,0.604,84,7,7,10,44,6,14.972,4,5,19,2,7,11,0,0,0,0,9229
2_Huila_Agrado,Loam,617.4,600.8,226.787,897.843,992.261,765.474,0.657,81,6,6,10,47,6,14.972,4,5,15,1,11,11,0,0,0,0,9260
2_Huila_Agrado,Loam,594.37,744.1,259.269,883.553,975.314,716.045,0.791,73,7,7,9,55,8,14.384,5,8,9,1,5,5,0,0,0,0,9516
2_Huila_Agrado,Loam,599.82,740.3,254.218,873.768,966.776,712.558,0.786,73,8,7,9,54,8,14.384,5,8,5,0,0,0,0,0,0,0,9312
2_Huila_Agrado,Loam,620.76,701.6,244.353,884.946,978.322,733.969,0.735,75,7,8,15,53,7,13.934,5,8,4,0,0,0,0,0,0,0,9680
2_Huila_Agrado,Loam,625.29,258.7,129.548,919.714,1013.77,884.222,0.256,92,7,9,14,35,3,8.211,5,6,23,3,4,7,0,0,0,0,9134
2_Huila_Agrado,Loam,640.16,282,132.609,927.556,1023.878,891.269,0.286,92,7,9,15,35,3,8.211,5,6,28,4,4,7,0,0,0,0,9352
2_Huila_Agrado,Loam,663.36,312.9,136.006,950.732,1048.987,912.981,0.329,93,6,11,15,35,3,8.211,5,6,31,4,5,7,0,0,0,0,9749
2_Huila_Agrado,Loam,600.1,535.8,240.16,881.242,974.805,734.645,0.594,73,4,9,15,55,6,11.456,5,8,7,1,4,4,0,0,0,0,9539
2_Huila_Agrado,Loam,600.71,569.8,254.62,866.019,961.383,706.763,0.652,70,4,9,15,58,8,11.707,4,7,2,0,0,0,0,0,0,0,9366
2_Huila_Agrado,Loam,603.39,592,250.846,871.554,966.6,715.754,0.665,72,4,9,15,56,8,12.116,4,7,2,0,0,0,0,0,0,0,9081
2_Huila_Agrado,Loam,595.28,566.7,239.374,867.907,961.222,721.848,0.653,80,3,11,15,48,5,12.528,5,9,13,1,4,4,0,0,0,0,8998.8
2_Huila_Agrado,Loam,592.24,541,227.82,862.613,955.627,727.807,0.614,81,3,11,15,47,4,13.326,6,9,10,1,4,4,0,0,0,0,9152
2_Huila_Agrado,Loam,603.13,457.6,211.924,880.193,971.877,759.953,0.488,83,3,11,15,45,3,8.857,6,9,13,1,4,4,0,0,0,0,9299
2_Huila_Agrado,Loam,660.64,220.4,101.753,987.028,1089.181,987.428,0.209,100,8,10,14,27,3,6.944,4,4,72,11,5,9,1,0,0,0,8809
2_Huila_Agrado,Loam,677.67,239.3,111.071,983.038,1088.548,977.477,0.229,97,8,10,14,30,3,6.944,4,4,73,12,5,9,1,0,0,0,8931.4
2_Huila_Agrado,Loam,691.02,204,98.461,991.411,1099.841,1001.38,0.191,99,8,9,14,28,2,3.192,4,4,77,13,5,9,1,0,0,0,8949.2
2_Huila_Agrado,Loam,550.47,539.1,206.866,845.67,935.258,728.392,0.622,80,9,7,12,46,8,12.343,4,6,14,1,6,6,1,0,0,0,8654.2
2_Huila_Agrado,Loam,552.33,571.2,219.172,832.021,922.381,703.209,0.664,75,7,7,12,50,8,12.343,4,6,10,1,6,6,1,0,0,0,8519.8
2_Huila_Agrado,Loam,562.88,647.4,232.636,822.576,913.563,680.927,0.757,74,6,7,12,52,8,15.176,4,6,4,0,0,0,0,0,0,0,8743.6
2_Huila_Agrado,Loam,570.29,475.1,227.805,864.411,952.871,725.066,0.508,68,4,7,10,60,8,8.104,6,14,10,1,3,3,0,0,0,0,9196
2_Huila_Agrado,Loam,582.39,455.4,219.301,869.284,957.426,738.125,0.485,70,5,7,10,58,8,8.104,6,14,11,1,3,3,0,0,0,0,9379
2_Huila_Agrado,Loam,597.6,599.2,255.299,867.655,957.104,701.805,0.658,65,4,8,10,63,9,9.5,5,14,10,1,3,3,0,0,0,0,9747
2_Huila_Agrado,Loam,632.74,405.4,159.247,923.611,1017.018,857.771,0.456,93,7,9,16,35,3,10.725,4,4,11,1,6,6,0,0,0,0,9814
2_Huila_Agrado,Loam,646.4,439.3,162.254,914.007,1011.309,849.055,0.506,94,7,8,16,34,3,10.725,4,4,12,1,6,6,0,0,0,0,9763
2_Huila_Agrado,Loam,656.09,467.2,172.869,910.26,1010.439,837.57,0.54,90,6,9,16,37,3,10.725,4,4,18,2,7,8,0,0,0,0,9141
2_Huila_Agrado,Loam,562.96,346.6,135.296,889.459,984.629,849.333,0.371,93,4,13,21,31,2,12.31,4,5,33,4,5,7,1,0,0,0,8037.2
2_Huila_Agrado,Loam,569.96,426.3,159.978,871.663,968.852,808.874,0.481,87,4,10,21,36,2,12.31,4,5,30,3,5,7,1,0,0,0,8045.3
2_Huila_Agrado,Loam,570.15,380.3,150.33,856.753,956.993,806.663,0.44,87,4,11,21,35,2,12.31,4,5,25,2,5,7,1,0,0,0,7935
2_Huila_Agrado,Loam,666.3,276.6,107.858,969.937,1071.577,963.719,0.301,104,6,12,25,24,2,18.25,4,4,44,7,4,6,0,0,0,0,9324
2_Huila_Agrado,Loam,678.75,276.6,107.858,956.465,1061.971,954.113,0.301,103,6,12,25,24,2,18.25,4,4,39,6,4,6,0,0,0,0,9441
2_Huila_Agrado,Loam,682.93,271.9,107.893,958.765,1066.245,958.352,0.286,103,6,12,25,24,2,18.25,4,4,39,5,4,6,0,0,0,0,9513
2_Huila_Agrado,Loam,583.95,517.2,195.949,871.581,966.427,770.478,0.555,78,7,7,10,47,5,14.348,4,6,17,2,4,5,0,0,0,0,8419.9
2_Huila_Agrado,Loam,597.42,466.4,176.653,887.274,981.162,804.509,0.484,83,6,9,21,43,4,12.035,4,6,15,1,3,3,0,0,0,0,9056
2_Huila_Agrado,Loam,604.56,483.6,182.409,888.011,983.997,801.588,0.525,82,5,11,27,43,5,13.088,4,6,18,1,8,8,0,0,0,0,9085
2_Huila_Agrado,Loam,549.89,433.6,202.144,853.66,946.074,743.93,0.477,71,6,6,9,53,8,9.307,4,6,17,2,4,5,0,0,0,0,8260
2_Huila_Agrado,Loam,561.96,462,209.543,843.816,937.459,727.916,0.535,70,5,7,12,54,8,9.307,4,6,13,2,3,3,0,0,0,0,8312.9
2_Huila_Agrado,Loam,566.98,493.1,209.883,827.469,922.942,713.059,0.586,71,5,7,12,52,8,11.088,4,6,6,0,0,0,0,0,0,0,8262.7
2_Huila_Agrado,Loam,614.48,621.5,219.339,886.274,976.085,756.746,0.678,86,3,15,32,43,4,15.813,5,7,7,0,0,0,0,0,0,0,9522
2_Huila_Agrado,Loam,621.11,613.5,213.973,888.9,981.876,767.903,0.678,87,3,16,32,42,4,15.813,5,7,8,0,0,0,0,0,0,0,9409
2_Huila_Agrado,Loam,637.98,596.6,203.645,898.626,992.445,788.8,0.669,89,3,19,32,40,4,15.813,5,7,12,0,0,0,0,0,0,0,9502
2_Huila_Agrado,Loam,564.9,461.5,177.489,827.045,916.912,739.423,0.511,84,7,8,11,40,6,12.896,4,5,0,0,0,0,0,0,0,0,8696.1
2_Huila_Agrado,Loam,575.32,450.8,175.785,829.488,922.158,746.373,0.495,84,7,8,11,40,6,12.896,4,5,0,0,0,0,0,0,0,0,8730
2_Huila_Agrado,Loam,584.83,413.4,160.452,835.027,930.198,769.746,0.45,87,7,9,11,37,6,12.896,4,5,0,0,0,0,0,0,0,0,8690.7
2_Huila_Agrado,Loam,564.9,509.7,167.012,828.115,918.036,751.024,0.57,88,9,6,9,36,1,16.8,7,7,0,0,0,0,0,0,0,0,8696.1
2_Huila_Agrado,Loam,575.32,489.2,164.726,829.488,922.158,757.432,0.551,88,9,7,13,36,1,16.8,7,7,0,0,0,0,0,0,0,0,8730
2_Huila_Agrado,Loam,584.83,457.7,155.021,835.027,930.198,775.177,0.519,90,9,7,13,34,1,13.333,3,3,0,0,0,0,0,0,0,0,8690.7
2_Huila_Agrado,Loam,563.39,855.4,281.475,827.838,917.724,636.249,0.938,72,3,7,10,52,7,18.265,4,5,0,0,0,0,0,0,0,0,8673.4
2_Huila_Agrado,Loam,574.19,823.4,272.412,829.245,921.889,649.477,0.908,73,2,8,10,51,7,18.265,4,5,0,0,0,0,0,0,0,0,8733.4
2_Huila_Agrado,Loam,583.84,725.3,255.935,834.818,929.97,674.035,0.794,74,4,7,10,50,7,18.265,4,5,0,0,0,0,0,0,0,0,8698.7
2_Huila_Agrado,Loam,564.9,403.3,167.95,828.115,918.036,750.086,0.447,78,5,9,17,46,5,8.435,5,11,0,0,0,0,0,0,0,0,8696.1
2_Huila_Agrado,Loam,575.32,429.8,189.74,829.488,922.158,732.418,0.483,69,4,10,17,55,6,7.492,6,12,0,0,0,0,0,0,0,0,8730
2_Huila_Agrado,Loam,584.83,405.6,192.52,835.027,930.198,737.678,0.456,64,4,10,17,60,7,6.812,7,12,0,0,0,0,0,0,0,0,8690.7
2_Huila_Agrado,Loam,564.9,446.5,340.079,828.115,918.036,577.957,0.496,10,0,NA,NA,114,5,2.828,22,81,0,0,0,0,0,0,0,0,8696.1
2_Huila_Agrado,Loam,575.32,425.9,328.146,829.488,922.158,594.012,0.479,10,0,NA,NA,114,6,2.808,18,71,0,0,0,0,0,0,0,0,8730
2_Huila_Agrado,Loam,584.83,392.9,308.865,835.027,930.198,621.333,0.442,11,0,NA,NA,113,7,2.764,16,61,0,0,0,0,0,0,0,0,8690.7
2_Huila_Agrado,Loam,564.9,446.5,340.079,828.115,918.036,577.957,0.496,10,0,NA,NA,114,5,2.828,22,81,0,0,0,0,0,0,0,0,8696.1
2_Huila_Agrado,Loam,575.32,425.9,328.146,829.488,922.158,594.012,0.479,10,0,NA,NA,114,6,2.808,18,71,0,0,0,0,0,0,0,0,8730
2_Huila_Agrado,Loam,584.83,392.9,308.865,835.027,930.198,621.333,0.442,11,0,NA,NA,113,7,2.764,16,61,0,0,0,0,0,0,0,0,8690.7
2_Huila_Agrado,Clay_Loam,609.1,485.9,169.699,868.386,949.089,779.39,0.598,97,6,12,37,34,6,16.514,4,4,4,1,3,3,0,0,0,0,8905.1
2_Huila_Agrado,Clay_Loam,629.13,482.9,166.825,885.693,969.231,802.406,0.605,98,5,15,47,33,6,16.514,4,4,11,2,5,7,0,0,0,0,8985.6
2_Huila_Agrado,Clay_Loam,649,468.2,158.036,898.847,986.735,828.699,0.597,102,5,16,49,29,5,18.492,3,4,14,2,5,7,0,0,0,0,8953.3
2_Huila_Agrado,Clay_Loam,612.43,457.2,151.235,861.646,951.483,800.248,0.619,96,8,8,23,33,4,19.271,3,4,0,0,0,0,0,0,0,0,8574.4
2_Huila_Agrado,Clay_Loam,621.87,401.4,140.171,870.428,963.147,822.976,0.536,97,9,8,23,32,4,19.812,3,4,0,0,0,0,0,0,0,0,8595.5
2_Huila_Agrado,Clay_Loam,626.66,496.7,177.05,874.618,969.469,792.419,0.656,91,8,8,23,39,5,17.522,4,5,0,0,0,0,0,0,0,0,8862.4
2_Huila_Agrado,Clay_Loam,591.46,380.3,133.336,847.968,939.263,805.927,0.455,98,4,18,49,31,2,11.542,8,12,1,0,0,0,0,0,0,0,8853.7
2_Huila_Agrado,Clay_Loam,593.93,338.1,122.644,846.563,938.688,816.044,0.406,98,4,19,49,30,2,11.542,8,12,1,0,0,0,0,0,0,0,8733.3
2_Huila_Agrado,Clay_Loam,598.08,311.8,106.024,856.733,948.917,842.893,0.374,103,5,16,49,25,1,19.58,10,10,1,0,0,0,0,0,0,0,8722.4
2_Huila_Agrado,Clay_Loam,573.5,391.6,135.321,845.118,935.37,800.049,0.436,98,8,9,19,26,3,13.683,3,4,2,0,0,0,0,0,0,0,8232.5
2_Huila_Agrado,Clay_Loam,589.13,397.9,131.107,850.029,944.252,813.145,0.458,99,8,10,19,25,3,13.683,3,4,3,0,0,0,0,0,0,0,8290.4
2_Huila_Agrado,Clay_Loam,600.32,353.9,122.214,857.356,955.098,832.884,0.399,100,8,10,19,24,3,13.683,3,4,6,0,0,0,0,0,0,0,8281.6
2_Huila_Agrado,Clay_Loam,617.93,649.8,231.562,895.437,988.865,757.303,0.648,77,4,10,14,53,8,13.239,4,8,1,0,0,0,0,0,0,0,8975.6
2_Huila_Agrado,Clay_Loam,619.81,591.4,221.252,886.856,979.442,758.19,0.602,77,4,9,14,53,7,12.441,4,8,0,0,0,0,0,0,0,0,8918.6
2_Huila_Agrado,Clay_Loam,618.15,643.8,232.384,884.77,977.884,745.5,0.723,75,3,10,14,56,6,13.148,4,8,0,0,0,0,0,0,0,0,8983.5
2_Huila_Agrado,Clay_Loam,597.16,561.7,205.391,846.78,933.755,728.364,0.646,86,6,7,12,44,4,17.027,4,6,0,0,0,0,0,0,0,0,8868.3
2_Huila_Agrado,Clay_Loam,597.98,585.4,215.067,841.838,931.799,716.732,0.682,83,5,8,12,46,4,17.027,4,6,0,0,0,0,0,0,0,0,8638.5
2_Huila_Agrado,Clay_Loam,601.95,619.6,212.316,845.502,937.157,724.841,0.731,84,6,7,12,45,5,17.046,5,6,1,0,0,0,0,0,0,0,8544.2
2_Huila_Agrado,Clay_Loam,592.88,401.8,171.616,884.732,974.608,802.992,0.453,85,8,9,14,42,6,8.987,5,9,9,0,0,0,0,0,0,0,8751.9
2_Huila_Agrado,Clay_Loam,613.18,409.9,176.169,889.248,980.423,804.254,0.461,85,7,10,17,43,5,9.851,6,9,7,0,0,0,0,0,0,0,9105
2_Huila_Agrado,Clay_Loam,620.85,365.9,155.227,893.91,988.61,833.383,0.419,89,7,11,17,38,4,10.189,6,9,10,0,0,0,0,0,0,0,9045
2_Huila_Agrado,Clay_Loam,594.34,573.8,206.572,898.506,990.361,783.789,0.637,82,7,8,15,46,8,11.916,4,6,15,1,3,3,0,0,0,0,8594.6
2_Huila_Agrado,Clay_Loam,598,583.2,213.116,888.909,984.026,770.91,0.65,80,6,9,15,47,9,10.956,4,6,14,1,3,3,0,0,0,0,8456.6
2_Huila_Agrado,Clay_Loam,607.13,583.9,212.964,891.095,986.999,774.035,0.647,81,7,9,14,46,9,10.956,4,6,14,1,3,3,0,0,0,0,8646.3
2_Huila_Agrado,Clay_Loam,597.94,544.7,208.325,906.831,998.861,790.536,0.593,84,7,7,10,44,6,14.972,4,5,24,2,7,11,0,0,0,0,8604.6
2_Huila_Agrado,Clay_Loam,604.46,551.6,209.181,901.379,994.311,785.13,0.604,84,7,7,10,44,6,14.972,4,5,19,2,7,11,0,0,0,0,8594.9
2_Huila_Agrado,Clay_Loam,612.81,600.8,226.787,897.843,992.261,765.474,0.657,81,6,6,10,47,6,14.972,4,5,15,1,11,11,0,0,0,0,8635.6
2_Huila_Agrado,Clay_Loam,590.2,744.1,259.269,883.553,975.314,716.045,0.791,73,7,7,9,55,8,14.384,5,8,9,1,5,5,0,0,0,0,8899.8
2_Huila_Agrado,Clay_Loam,595.74,740.3,254.218,873.768,966.776,712.558,0.786,73,8,7,9,54,8,14.384,5,8,5,0,0,0,0,0,0,0,8780
2_Huila_Agrado,Clay_Loam,615.81,701.6,244.353,884.946,978.322,733.969,0.735,75,7,8,15,53,7,13.934,5,8,4,0,0,0,0,0,0,0,9032
2_Huila_Agrado,Clay_Loam,618.31,258.7,129.548,919.714,1013.77,884.222,0.256,92,7,9,14,35,3,8.211,5,6,23,3,4,7,0,0,0,0,8448.2
2_Huila_Agrado,Clay_Loam,634.02,282,132.609,927.556,1023.878,891.269,0.286,92,7,9,15,35,3,8.211,5,6,28,4,4,7,0,0,0,0,8710.1
2_Huila_Agrado,Clay_Loam,656.51,312.9,136.006,950.732,1048.987,912.981,0.329,93,6,11,15,35,3,8.211,5,6,31,4,5,7,0,0,0,0,9007
2_Huila_Agrado,Clay_Loam,595.23,535.8,240.16,881.242,974.805,734.645,0.594,73,4,9,15,55,6,11.456,5,8,7,1,4,4,0,0,0,0,8871.1
2_Huila_Agrado,Clay_Loam,596.27,569.8,254.62,866.019,961.383,706.763,0.652,70,4,9,15,58,8,11.707,4,7,2,0,0,0,0,0,0,0,8851.8
2_Huila_Agrado,Clay_Loam,598.18,592,250.846,871.554,966.6,715.754,0.665,72,4,9,15,56,8,12.116,4,7,2,0,0,0,0,0,0,0,8554.1
2_Huila_Agrado,Clay_Loam,590.5,566.7,239.374,867.907,961.222,721.848,0.653,80,3,11,15,48,5,12.528,5,9,13,1,4,4,0,0,0,0,8482.3
2_Huila_Agrado,Clay_Loam,587.36,541,227.82,862.613,955.627,727.807,0.614,81,3,11,15,47,4,13.326,6,9,10,1,4,4,0,0,0,0,8602.7
2_Huila_Agrado,Clay_Loam,596.93,457.6,211.924,880.193,971.877,759.953,0.488,83,3,11,15,45,3,8.857,6,9,13,1,4,4,0,0,0,0,8680.1
2_Huila_Agrado,Clay_Loam,655.68,220.4,101.753,987.028,1089.181,987.428,0.209,100,8,10,14,27,3,6.944,4,4,72,11,5,9,1,0,0,0,8317.3
2_Huila_Agrado,Clay_Loam,671.68,239.3,111.071,983.038,1088.548,977.477,0.229,97,8,10,14,30,3,6.944,4,4,73,12,5,9,1,0,0,0,8439.3
2_Huila_Agrado,Clay_Loam,683.67,204,98.461,991.411,1099.841,1001.38,0.191,99,8,9,14,28,2,3.192,4,4,77,13,5,9,1,0,0,0,8431.6
2_Huila_Agrado,Clay_Loam,547.36,539.1,206.866,845.67,935.258,728.392,0.622,80,9,7,12,46,8,12.343,4,6,14,1,6,6,1,0,0,0,8334.3
2_Huila_Agrado,Clay_Loam,549.32,571.2,219.172,832.021,922.381,703.209,0.664,75,7,7,12,50,8,12.343,4,6,10,1,6,6,1,0,0,0,8203.2
2_Huila_Agrado,Clay_Loam,559.4,647.4,232.636,822.576,913.563,680.927,0.757,74,6,7,12,52,8,15.176,4,6,4,0,0,0,0,0,0,0,8375.3
2_Huila_Agrado,Clay_Loam,566.28,475.1,227.805,864.411,952.871,725.066,0.508,68,4,7,10,60,8,8.104,6,14,10,1,3,3,0,0,0,0,8595.3
2_Huila_Agrado,Clay_Loam,578.26,455.4,219.301,869.284,957.426,738.125,0.485,70,5,7,10,58,8,8.104,6,14,11,1,3,3,0,0,0,0,8755.3
2_Huila_Agrado,Clay_Loam,592.67,599.2,255.299,867.655,957.104,701.805,0.658,65,4,8,10,63,9,9.5,5,14,10,1,3,3,0,0,0,0,9093
2_Huila_Agrado,Clay_Loam,627.78,405.4,159.247,923.611,1017.018,857.771,0.456,93,7,9,16,35,3,10.725,4,4,11,1,6,6,0,0,0,0,9047
2_Huila_Agrado,Clay_Loam,640.75,439.3,162.254,914.007,1011.309,849.055,0.506,94,7,8,16,34,3,10.725,4,4,12,1,6,6,0,0,0,0,9034
2_Huila_Agrado,Clay_Loam,648.55,467.2,172.869,910.26,1010.439,837.57,0.54,90,6,9,16,37,3,10.725,4,4,18,2,7,8,0,0,0,0,8532
2_Huila_Agrado,Clay_Loam,559.41,346.6,135.296,889.459,984.629,849.333,0.371,93,4,13,21,31,2,12.31,4,5,33,4,5,7,1,0,0,0,7735.4
2_Huila_Agrado,Clay_Loam,565.88,426.3,159.978,871.663,968.852,808.874,0.481,87,4,10,21,36,2,12.31,4,5,30,3,5,7,1,0,0,0,7757.5
2_Huila_Agrado,Clay_Loam,567.1,380.3,150.33,856.753,956.993,806.663,0.44,87,4,11,21,35,2,12.31,4,5,25,2,5,7,1,0,0,0,7738
2_Huila_Agrado,Clay_Loam,660.56,276.6,107.858,969.937,1071.577,963.719,0.301,104,6,12,25,24,2,18.25,4,4,44,7,4,6,0,0,0,0,8706.6
2_Huila_Agrado,Clay_Loam,671.4,276.6,107.858,956.465,1061.971,954.113,0.301,103,6,12,25,24,2,18.25,4,4,39,6,4,6,0,0,0,0,8803.5
